product_id,sku,product_name,category,unit_cost,reorder_point,reorder_quantity,created_at
PROD-00747,SKU-PLU-0747,Plumbing Product 747,Plumbing,120.59,156,138,2026-02-27T14:39:29.179080
PROD-00748,SKU-TOO-0748,Tools Product 748,Tools,178.07,136,405,2026-02-27T14:39:29.179083
PROD-00749,SKU-ELE-0749,Electrical Product 749,Electrical,146.84,77,313,2026-02-27T14:39:29.179086
PROD-00750,SKU-ELE-0750,Electrical Product 750,Electrical,54.77,135,161,2026-02-27T14:39:29.179088
PROD-00751,SKU-PLU-0751,Plumbing Product 751,Plumbing,148.26,68,466,2026-02-27T14:39:29.179092
PROD-00752,SKU-TOO-0752,Tools Product 752,Tools,206.74,196,466,2026-02-27T14:39:29.179094
PROD-00753,SKU-SAF-0753,Safety Product 753,Safety,442.54,112,104,2026-02-27T14:39:29.179096
PROD-00754,SKU-HIV-0754,HIVE Product 754,HIVE,317.44,183,406,2026-02-27T14:39:29.179099
PROD-00755,SKU-TOO-0755,Tools Product 755,Tools,156.44,118,255,2026-02-27T14:39:29.179101
PROD-00756,SKU-TOO-0756,Tools Product 756,Tools,476.02,83,215,2026-02-27T14:39:29.179104
PROD-00757,SKU-TOO-0757,Tools Product 757,Tools,104.97,174,159,2026-02-27T14:39:29.179106
PROD-00758,SKU-SAF-0758,Safety Product 758,Safety,192.79,167,219,2026-02-27T14:39:29.179108
PROD-00759,SKU-SAF-0759,Safety Product 759,Safety,94.15,142,128,2026-02-27T14:39:29.179111
PROD-00760,SKU-TOO-0760,Tools Product 760,Tools,168.7,137,333,2026-02-27T14:39:29.179114
PROD-00761,SKU-ELE-0761,Electrical Product 761,Electrical,41.95,73,275,2026-02-27T14:39:29.179117
PROD-00762,SKU-PLU-0762,Plumbing Product 762,Plumbing,236.28,165,205,2026-02-27T14:39:29.179119
PROD-00763,SKU-SAF-0763,Safety Product 763,Safety,297.76,135,221,2026-02-27T14:39:29.179122
PROD-00764,SKU-SAF-0764,Safety Product 764,Safety,290.71,104,188,2026-02-27T14:39:29.179125
PROD-00765,SKU-ELE-0765,Electrical Product 765,Electrical,310.66,187,451,2026-02-27T14:39:29.179128
PROD-00766,SKU-HIV-0766,HIVE Product 766,HIVE,383.1,135,219,2026-02-27T14:39:29.179131
PROD-00767,SKU-HIV-0767,HIVE Product 767,HIVE,126.65,193,462,2026-02-27T14:39:29.179133
PROD-00768,SKU-PLU-0768,Plumbing Product 768,Plumbing,309.7,124,158,2026-02-27T14:39:29.179135
PROD-00769,SKU-TOO-0769,Tools Product 769,Tools,281.8,75,264,2026-02-27T14:39:29.179138
PROD-00770,SKU-ELE-0770,Electrical Product 770,Electrical,34.64,197,208,2026-02-27T14:39:29.179142
PROD-00771,SKU-TOO-0771,Tools Product 771,Tools,303.91,87,178,2026-02-27T14:39:29.179144
PROD-00772,SKU-SAF-0772,Safety Product 772,Safety,88.03,129,284,2026-02-27T14:39:29.179146
PROD-00773,SKU-SAF-0773,Safety Product 773,Safety,339.81,146,474,2026-02-27T14:39:29.179149
PROD-00774,SKU-TOO-0774,Tools Product 774,Tools,289.85,181,465,2026-02-27T14:39:29.179151
PROD-00775,SKU-SAF-0775,Safety Product 775,Safety,79.63,134,330,2026-02-27T14:39:29.179155
PROD-00776,SKU-HIV-0776,HIVE Product 776,HIVE,182.59,134,230,2026-02-27T14:39:29.179157
PROD-00777,SKU-HIV-0777,HIVE Product 777,HIVE,107.24,143,181,2026-02-27T14:39:29.179159
PROD-00778,SKU-HIV-0778,HIVE Product 778,HIVE,109.96,154,469,2026-02-27T14:39:29.179162
PROD-00779,SKU-HIV-0779,HIVE Product 779,HIVE,385.9,122,243,2026-02-27T14:39:29.179164
PROD-00780,SKU-PLU-0780,Plumbing Product 780,Plumbing,88.72,96,244,2026-02-27T14:39:29.179168
PROD-00781,SKU-HIV-0781,HIVE Product 781,HIVE,444.42,192,146,2026-02-27T14:39:29.179170
PROD-00782,SKU-SAF-0782,Safety Product 782,Safety,197.74,177,325,2026-02-27T14:39:29.179172
PROD-00783,SKU-TOO-0783,Tools Product 783,Tools,127.82,55,497,2026-02-27T14:39:29.179174
PROD-00784,SKU-SAF-0784,Safety Product 784,Safety,10.62,91,475,2026-02-27T14:39:29.179177
PROD-00785,SKU-TOO-0785,Tools Product 785,Tools,172.39,108,202,2026-02-27T14:39:29.179179
PROD-00786,SKU-PLU-0786,Plumbing Product 786,Plumbing,375.9,58,316,2026-02-27T14:39:29.179181
PROD-00787,SKU-ELE-0787,Electrical Product 787,Electrical,417.69,160,387,2026-02-27T14:39:29.179183
PROD-00788,SKU-HIV-0788,HIVE Product 788,HIVE,478.37,86,307,2026-02-27T14:39:29.179185
PROD-00789,SKU-HIV-0789,HIVE Product 789,HIVE,200.08,139,499,2026-02-27T14:39:29.179188
PROD-00790,SKU-HIV-0790,HIVE Product 790,HIVE,468.76,52,483,2026-02-27T14:39:29.179192
PROD-00791,SKU-PLU-0791,Plumbing Product 791,Plumbing,303.74,139,176,2026-02-27T14:39:29.179194
PROD-00792,SKU-HIV-0792,HIVE Product 792,HIVE,206.78,53,104,2026-02-27T14:39:29.179198
PROD-00793,SKU-SAF-0793,Safety Product 793,Safety,315.37,187,201,2026-02-27T14:39:29.179202
PROD-00794,SKU-SAF-0794,Safety Product 794,Safety,370.2,156,222,2026-02-27T14:39:29.179204
PROD-00795,SKU-PLU-0795,Plumbing Product 795,Plumbing,461.26,166,363,2026-02-27T14:39:29.179207
PROD-00796,SKU-ELE-0796,Electrical Product 796,Electrical,461.27,141,210,2026-02-27T14:39:29.179212
PROD-00797,SKU-PLU-0797,Plumbing Product 797,Plumbing,418.57,142,279,2026-02-27T14:39:29.179215
PROD-00798,SKU-TOO-0798,Tools Product 798,Tools,220.33,55,342,2026-02-27T14:39:29.179218
PROD-00799,SKU-ELE-0799,Electrical Product 799,Electrical,462.95,90,403,2026-02-27T14:39:29.179220
PROD-00800,SKU-HIV-0800,HIVE Product 800,HIVE,54.1,179,141,2026-02-27T14:39:29.179222
PROD-00801,SKU-HIV-0801,HIVE Product 801,HIVE,458.61,94,321,2026-02-27T14:39:29.179225
PROD-00802,SKU-PLU-0802,Plumbing Product 802,Plumbing,441.01,77,494,2026-02-27T14:39:29.179227
PROD-00803,SKU-HIV-0803,HIVE Product 803,HIVE,412.57,188,290,2026-02-27T14:39:29.179229
PROD-00804,SKU-SAF-0804,Safety Product 804,Safety,137.93,71,439,2026-02-27T14:39:29.179231
PROD-00805,SKU-TOO-0805,Tools Product 805,Tools,494.83,130,235,2026-02-27T14:39:29.179234
PROD-00806,SKU-ELE-0806,Electrical Product 806,Electrical,140.04,173,328,2026-02-27T14:39:29.179237
PROD-00807,SKU-HIV-0807,HIVE Product 807,HIVE,289.99,105,234,2026-02-27T14:39:29.179239
PROD-00808,SKU-TOO-0808,Tools Product 808,Tools,56.09,188,269,2026-02-27T14:39:29.179241
PROD-00809,SKU-SAF-0809,Safety Product 809,Safety,265.44,59,193,2026-02-27T14:39:29.179245
PROD-00810,SKU-TOO-0810,Tools Product 810,Tools,68.02,51,305,2026-02-27T14:39:29.179247
PROD-00811,SKU-TOO-0811,Tools Product 811,Tools,142.7,119,325,2026-02-27T14:39:29.179251
PROD-00812,SKU-HIV-0812,HIVE Product 812,HIVE,356.0,92,253,2026-02-27T14:39:29.179253
PROD-00813,SKU-ELE-0813,Electrical Product 813,Electrical,59.21,152,312,2026-02-27T14:39:29.179256
PROD-00814,SKU-PLU-0814,Plumbing Product 814,Plumbing,423.97,56,354,2026-02-27T14:39:29.179260
PROD-00815,SKU-ELE-0815,Electrical Product 815,Electrical,479.96,184,265,2026-02-27T14:39:29.179262
PROD-00816,SKU-ELE-0816,Electrical Product 816,Electrical,329.55,116,385,2026-02-27T14:39:29.179264
PROD-00817,SKU-ELE-0817,Electrical Product 817,Electrical,371.6,145,235,2026-02-27T14:39:29.179267
PROD-00818,SKU-HIV-0818,HIVE Product 818,HIVE,73.05,176,183,2026-02-27T14:39:29.179269
PROD-00819,SKU-TOO-0819,Tools Product 819,Tools,221.09,100,463,2026-02-27T14:39:29.179271
PROD-00820,SKU-PLU-0820,Plumbing Product 820,Plumbing,47.98,80,234,2026-02-27T14:39:29.179274
PROD-00821,SKU-PLU-0821,Plumbing Product 821,Plumbing,238.87,129,333,2026-02-27T14:39:29.179277
PROD-00822,SKU-TOO-0822,Tools Product 822,Tools,45.67,177,433,2026-02-27T14:39:29.179280
PROD-00823,SKU-HIV-0823,HIVE Product 823,HIVE,111.42,108,420,2026-02-27T14:39:29.179282
PROD-00824,SKU-HIV-0824,HIVE Product 824,HIVE,411.26,67,260,2026-02-27T14:39:29.179284
PROD-00825,SKU-HIV-0825,HIVE Product 825,HIVE,239.39,178,424,2026-02-27T14:39:29.179288
PROD-00826,SKU-ELE-0826,Electrical Product 826,Electrical,457.38,96,490,2026-02-27T14:39:29.179290
PROD-00827,SKU-SAF-0827,Safety Product 827,Safety,427.65,131,158,2026-02-27T14:39:29.179295
PROD-00828,SKU-HIV-0828,HIVE Product 828,HIVE,422.7,179,232,2026-02-27T14:39:29.179297
PROD-00829,SKU-PLU-0829,Plumbing Product 829,Plumbing,412.48,181,336,2026-02-27T14:39:29.179301
PROD-00830,SKU-SAF-0830,Safety Product 830,Safety,237.87,194,327,2026-02-27T14:39:29.179304
PROD-00831,SKU-TOO-0831,Tools Product 831,Tools,158.07,77,414,2026-02-27T14:39:29.179307
PROD-00832,SKU-SAF-0832,Safety Product 832,Safety,459.74,171,472,2026-02-27T14:39:29.179309
PROD-00833,SKU-ELE-0833,Electrical Product 833,Electrical,131.93,179,110,2026-02-27T14:39:29.179311
PROD-00834,SKU-SAF-0834,Safety Product 834,Safety,242.96,154,351,2026-02-27T14:39:29.179314
PROD-00835,SKU-SAF-0835,Safety Product 835,Safety,450.49,199,395,2026-02-27T14:39:29.179316
PROD-00836,SKU-ELE-0836,Electrical Product 836,Electrical,57.26,112,456,2026-02-27T14:39:29.179319
PROD-00837,SKU-HIV-0837,HIVE Product 837,HIVE,74.38,71,256,2026-02-27T14:39:29.179321
PROD-00838,SKU-PLU-0838,Plumbing Product 838,Plumbing,253.77,156,327,2026-02-27T14:39:29.179323
PROD-00839,SKU-ELE-0839,Electrical Product 839,Electrical,311.98,107,144,2026-02-27T14:39:29.179326
PROD-00840,SKU-PLU-0840,Plumbing Product 840,Plumbing,117.41,62,153,2026-02-27T14:39:29.179328
PROD-00841,SKU-PLU-0841,Plumbing Product 841,Plumbing,19.18,142,233,2026-02-27T14:39:29.179330
PROD-00842,SKU-PLU-0842,Plumbing Product 842,Plumbing,329.41,190,480,2026-02-27T14:39:29.179333
PROD-00843,SKU-SAF-0843,Safety Product 843,Safety,171.66,67,114,2026-02-27T14:39:29.179337
PROD-00844,SKU-HIV-0844,HIVE Product 844,HIVE,173.22,110,481,2026-02-27T14:39:29.179339
PROD-00845,SKU-TOO-0845,Tools Product 845,Tools,493.4,119,155,2026-02-27T14:39:29.179342
PROD-00846,SKU-HIV-0846,HIVE Product 846,HIVE,376.17,74,179,2026-02-27T14:39:29.179344
PROD-00847,SKU-PLU-0847,Plumbing Product 847,Plumbing,106.13,117,205,2026-02-27T14:39:29.179346
PROD-00848,SKU-ELE-0848,Electrical Product 848,Electrical,303.17,101,433,2026-02-27T14:39:29.179350
PROD-00849,SKU-SAF-0849,Safety Product 849,Safety,386.47,111,420,2026-02-27T14:39:29.179353
PROD-00850,SKU-PLU-0850,Plumbing Product 850,Plumbing,139.7,190,496,2026-02-27T14:39:29.179355
PROD-00851,SKU-SAF-0851,Safety Product 851,Safety,168.37,73,374,2026-02-27T14:39:29.179358
PROD-00852,SKU-HIV-0852,HIVE Product 852,HIVE,61.3,198,104,2026-02-27T14:39:29.179360
PROD-00853,SKU-SAF-0853,Safety Product 853,Safety,410.7,194,427,2026-02-27T14:39:29.179363
PROD-00854,SKU-PLU-0854,Plumbing Product 854,Plumbing,31.51,81,218,2026-02-27T14:39:29.179365
PROD-00855,SKU-PLU-0855,Plumbing Product 855,Plumbing,338.24,126,128,2026-02-27T14:39:29.179367
PROD-00856,SKU-HIV-0856,HIVE Product 856,HIVE,476.23,142,491,2026-02-27T14:39:29.179370
PROD-00857,SKU-TOO-0857,Tools Product 857,Tools,68.02,97,296,2026-02-27T14:39:29.179372
PROD-00858,SKU-HIV-0858,HIVE Product 858,HIVE,330.26,127,340,2026-02-27T14:39:29.179374
PROD-00859,SKU-ELE-0859,Electrical Product 859,Electrical,279.03,162,328,2026-02-27T14:39:29.179378
PROD-00860,SKU-SAF-0860,Safety Product 860,Safety,308.07,160,391,2026-02-27T14:39:29.179381
PROD-00861,SKU-TOO-0861,Tools Product 861,Tools,220.54,82,158,2026-02-27T14:39:29.179384
PROD-00862,SKU-SAF-0862,Safety Product 862,Safety,12.43,64,443,2026-02-27T14:39:29.179386
PROD-00863,SKU-ELE-0863,Electrical Product 863,Electrical,210.47,60,211,2026-02-27T14:39:29.179389
PROD-00864,SKU-PLU-0864,Plumbing Product 864,Plumbing,478.78,88,223,2026-02-27T14:39:29.179391
PROD-00865,SKU-SAF-0865,Safety Product 865,Safety,214.55,53,318,2026-02-27T14:39:29.179394
PROD-00866,SKU-ELE-0866,Electrical Product 866,Electrical,392.17,84,221,2026-02-27T14:39:29.179396
PROD-00867,SKU-PLU-0867,Plumbing Product 867,Plumbing,313.03,65,253,2026-02-27T14:39:29.179398
PROD-00868,SKU-SAF-0868,Safety Product 868,Safety,238.3,109,480,2026-02-27T14:39:29.179402
PROD-00869,SKU-TOO-0869,Tools Product 869,Tools,194.46,84,406,2026-02-27T14:39:29.179404
PROD-00870,SKU-PLU-0870,Plumbing Product 870,Plumbing,395.27,68,487,2026-02-27T14:39:29.179407
PROD-00871,SKU-SAF-0871,Safety Product 871,Safety,343.74,109,497,2026-02-27T14:39:29.179409
PROD-00872,SKU-TOO-0872,Tools Product 872,Tools,398.13,69,313,2026-02-27T14:39:29.179412
PROD-00873,SKU-PLU-0873,Plumbing Product 873,Plumbing,274.27,124,410,2026-02-27T14:39:29.179414
PROD-00874,SKU-TOO-0874,Tools Product 874,Tools,70.2,169,237,2026-02-27T14:39:29.179416
PROD-00875,SKU-ELE-0875,Electrical Product 875,Electrical,195.0,80,265,2026-02-27T14:39:29.179420
PROD-00876,SKU-ELE-0876,Electrical Product 876,Electrical,114.71,95,400,2026-02-27T14:39:29.179425
PROD-00877,SKU-PLU-0877,Plumbing Product 877,Plumbing,330.7,145,368,2026-02-27T14:39:29.179428
PROD-00878,SKU-HIV-0878,HIVE Product 878,HIVE,165.14,153,167,2026-02-27T14:39:29.179430
PROD-00879,SKU-PLU-0879,Plumbing Product 879,Plumbing,35.12,128,460,2026-02-27T14:39:29.179433
PROD-00880,SKU-ELE-0880,Electrical Product 880,Electrical,134.54,74,411,2026-02-27T14:39:29.179436
PROD-00881,SKU-TOO-0881,Tools Product 881,Tools,423.19,149,343,2026-02-27T14:39:29.179439
PROD-00882,SKU-TOO-0882,Tools Product 882,Tools,383.69,132,390,2026-02-27T14:39:29.179441
PROD-00883,SKU-HIV-0883,HIVE Product 883,HIVE,103.46,189,109,2026-02-27T14:39:29.179444
PROD-00884,SKU-PLU-0884,Plumbing Product 884,Plumbing,53.68,147,131,2026-02-27T14:39:29.179448
PROD-00885,SKU-ELE-0885,Electrical Product 885,Electrical,158.85,104,388,2026-02-27T14:39:29.179450
PROD-00886,SKU-HIV-0886,HIVE Product 886,HIVE,170.82,54,152,2026-02-27T14:39:29.179452
PROD-00887,SKU-HIV-0887,HIVE Product 887,HIVE,179.34,178,145,2026-02-27T14:39:29.179456
PROD-00888,SKU-TOO-0888,Tools Product 888,Tools,185.67,169,326,2026-02-27T14:39:29.179458
PROD-00889,SKU-HIV-0889,HIVE Product 889,HIVE,276.19,177,182,2026-02-27T14:39:29.179461
PROD-00890,SKU-SAF-0890,Safety Product 890,Safety,264.13,86,192,2026-02-27T14:39:29.179463
PROD-00891,SKU-ELE-0891,Electrical Product 891,Electrical,435.55,152,371,2026-02-27T14:39:29.179467
PROD-00892,SKU-SAF-0892,Safety Product 892,Safety,143.48,132,434,2026-02-27T14:39:29.179470
PROD-00893,SKU-PLU-0893,Plumbing Product 893,Plumbing,306.3,164,266,2026-02-27T14:39:29.179474
PROD-00894,SKU-SAF-0894,Safety Product 894,Safety,141.43,184,313,2026-02-27T14:39:29.179476
PROD-00895,SKU-TOO-0895,Tools Product 895,Tools,247.21,169,346,2026-02-27T14:39:29.179479
PROD-00896,SKU-ELE-0896,Electrical Product 896,Electrical,275.94,139,347,2026-02-27T14:39:29.179481
PROD-00897,SKU-SAF-0897,Safety Product 897,Safety,99.15,172,392,2026-02-27T14:39:29.179483
PROD-00898,SKU-SAF-0898,Safety Product 898,Safety,489.68,54,156,2026-02-27T14:39:29.179486
PROD-00899,SKU-PLU-0899,Plumbing Product 899,Plumbing,467.96,82,136,2026-02-27T14:39:29.179488
PROD-00900,SKU-PLU-0900,Plumbing Product 900,Plumbing,60.08,53,323,2026-02-27T14:39:29.179490
PROD-00901,SKU-PLU-0901,Plumbing Product 901,Plumbing,382.7,51,400,2026-02-27T14:39:29.179493
PROD-00902,SKU-TOO-0902,Tools Product 902,Tools,495.36,147,134,2026-02-27T14:39:29.179495
PROD-00903,SKU-SAF-0903,Safety Product 903,Safety,236.29,150,306,2026-02-27T14:39:29.179498
PROD-00904,SKU-TOO-0904,Tools Product 904,Tools,83.39,72,498,2026-02-27T14:39:29.179500
PROD-00905,SKU-PLU-0905,Plumbing Product 905,Plumbing,358.54,51,257,2026-02-27T14:39:29.179502
PROD-00906,SKU-ELE-0906,Electrical Product 906,Electrical,400.83,154,331,2026-02-27T14:39:29.179505
PROD-00907,SKU-ELE-0907,Electrical Product 907,Electrical,274.19,184,202,2026-02-27T14:39:29.179510
PROD-00908,SKU-HIV-0908,HIVE Product 908,HIVE,311.68,164,484,2026-02-27T14:39:29.179512
PROD-00909,SKU-ELE-0909,Electrical Product 909,Electrical,119.23,77,326,2026-02-27T14:39:29.179514
PROD-00910,SKU-TOO-0910,Tools Product 910,Tools,57.03,134,308,2026-02-27T14:39:29.179517
PROD-00911,SKU-PLU-0911,Plumbing Product 911,Plumbing,401.0,96,386,2026-02-27T14:39:29.179519
PROD-00912,SKU-HIV-0912,HIVE Product 912,HIVE,329.85,55,452,2026-02-27T14:39:29.179522
PROD-00913,SKU-ELE-0913,Electrical Product 913,Electrical,104.37,77,400,2026-02-27T14:39:29.179524
PROD-00914,SKU-HIV-0914,HIVE Product 914,HIVE,412.08,94,415,2026-02-27T14:39:29.179526
PROD-00915,SKU-TOO-0915,Tools Product 915,Tools,30.46,90,341,2026-02-27T14:39:29.179529
PROD-00916,SKU-SAF-0916,Safety Product 916,Safety,191.61,119,462,2026-02-27T14:39:29.179531
PROD-00917,SKU-ELE-0917,Electrical Product 917,Electrical,112.93,66,383,2026-02-27T14:39:29.179533
PROD-00918,SKU-SAF-0918,Safety Product 918,Safety,49.02,193,220,2026-02-27T14:39:29.179535
PROD-00919,SKU-ELE-0919,Electrical Product 919,Electrical,245.06,181,148,2026-02-27T14:39:29.179538
PROD-00920,SKU-SAF-0920,Safety Product 920,Safety,77.45,176,180,2026-02-27T14:39:29.179540
PROD-00921,SKU-PLU-0921,Plumbing Product 921,Plumbing,374.11,108,464,2026-02-27T14:39:29.179543
PROD-00922,SKU-SAF-0922,Safety Product 922,Safety,33.77,50,370,2026-02-27T14:39:29.179545
PROD-00923,SKU-PLU-0923,Plumbing Product 923,Plumbing,318.25,135,186,2026-02-27T14:39:29.179549
PROD-00924,SKU-SAF-0924,Safety Product 924,Safety,483.89,86,474,2026-02-27T14:39:29.179551
PROD-00925,SKU-TOO-0925,Tools Product 925,Tools,487.92,120,316,2026-02-27T14:39:29.179554
PROD-00926,SKU-SAF-0926,Safety Product 926,Safety,211.08,88,168,2026-02-27T14:39:29.179558
PROD-00927,SKU-SAF-0927,Safety Product 927,Safety,297.39,87,475,2026-02-27T14:39:29.179561
PROD-00928,SKU-SAF-0928,Safety Product 928,Safety,138.19,130,375,2026-02-27T14:39:29.179563
PROD-00929,SKU-PLU-0929,Plumbing Product 929,Plumbing,349.67,135,463,2026-02-27T14:39:29.179566
PROD-00930,SKU-HIV-0930,HIVE Product 930,HIVE,245.94,113,205,2026-02-27T14:39:29.179569
PROD-00931,SKU-PLU-0931,Plumbing Product 931,Plumbing,306.16,68,217,2026-02-27T14:39:29.179571
PROD-00932,SKU-ELE-0932,Electrical Product 932,Electrical,113.1,155,215,2026-02-27T14:39:29.179573
PROD-00933,SKU-HIV-0933,HIVE Product 933,HIVE,475.3,174,164,2026-02-27T14:39:29.179576
PROD-00934,SKU-PLU-0934,Plumbing Product 934,Plumbing,406.38,124,454,2026-02-27T14:39:29.179578
PROD-00935,SKU-TOO-0935,Tools Product 935,Tools,467.89,160,486,2026-02-27T14:39:29.179581
PROD-00936,SKU-ELE-0936,Electrical Product 936,Electrical,448.97,198,438,2026-02-27T14:39:29.179583
PROD-00937,SKU-TOO-0937,Tools Product 937,Tools,169.56,107,468,2026-02-27T14:39:29.179585
PROD-00938,SKU-SAF-0938,Safety Product 938,Safety,348.69,94,306,2026-02-27T14:39:29.179588
PROD-00939,SKU-PLU-0939,Plumbing Product 939,Plumbing,238.39,64,419,2026-02-27T14:39:29.179591
PROD-00940,SKU-SAF-0940,Safety Product 940,Safety,440.87,82,204,2026-02-27T14:39:29.179594
PROD-00941,SKU-ELE-0941,Electrical Product 941,Electrical,306.9,93,477,2026-02-27T14:39:29.179596
PROD-00942,SKU-PLU-0942,Plumbing Product 942,Plumbing,104.05,190,328,2026-02-27T14:39:29.179598
PROD-00943,SKU-PLU-0943,Plumbing Product 943,Plumbing,278.89,171,351,2026-02-27T14:39:29.179601
PROD-00944,SKU-HIV-0944,HIVE Product 944,HIVE,200.44,101,380,2026-02-27T14:39:29.179603
PROD-00945,SKU-ELE-0945,Electrical Product 945,Electrical,343.91,193,454,2026-02-27T14:39:29.179606
PROD-00946,SKU-HIV-0946,HIVE Product 946,HIVE,370.54,176,332,2026-02-27T14:39:29.179609
PROD-00947,SKU-PLU-0947,Plumbing Product 947,Plumbing,491.06,164,348,2026-02-27T14:39:29.179612
PROD-00948,SKU-HIV-0948,HIVE Product 948,HIVE,29.11,54,184,2026-02-27T14:39:29.179614
PROD-00949,SKU-PLU-0949,Plumbing Product 949,Plumbing,368.54,184,326,2026-02-27T14:39:29.179616
PROD-00950,SKU-PLU-0950,Plumbing Product 950,Plumbing,61.7,51,441,2026-02-27T14:39:29.179619
PROD-00951,SKU-ELE-0951,Electrical Product 951,Electrical,178.3,181,194,2026-02-27T14:39:29.179621
PROD-00952,SKU-TOO-0952,Tools Product 952,Tools,402.9,173,429,2026-02-27T14:39:29.179623
PROD-00953,SKU-ELE-0953,Electrical Product 953,Electrical,405.84,131,264,2026-02-27T14:39:29.179625
PROD-00954,SKU-TOO-0954,Tools Product 954,Tools,220.74,96,136,2026-02-27T14:39:29.179628
PROD-00955,SKU-SAF-0955,Safety Product 955,Safety,223.69,128,409,2026-02-27T14:39:29.179632
PROD-00956,SKU-HIV-0956,HIVE Product 956,HIVE,191.78,121,469,2026-02-27T14:39:29.179634
PROD-00957,SKU-PLU-0957,Plumbing Product 957,Plumbing,20.62,137,153,2026-02-27T14:39:29.179636
PROD-00958,SKU-ELE-0958,Electrical Product 958,Electrical,284.92,173,405,2026-02-27T14:39:29.179639
PROD-00959,SKU-ELE-0959,Electrical Product 959,Electrical,416.28,138,228,2026-02-27T14:39:29.179641
PROD-00960,SKU-PLU-0960,Plumbing Product 960,Plumbing,244.12,200,464,2026-02-27T14:39:29.179643
PROD-00961,SKU-HIV-0961,HIVE Product 961,HIVE,15.57,107,458,2026-02-27T14:39:29.179646
PROD-00962,SKU-TOO-0962,Tools Product 962,Tools,447.78,157,128,2026-02-27T14:39:29.179648
PROD-00963,SKU-SAF-0963,Safety Product 963,Safety,448.21,70,457,2026-02-27T14:39:29.179651
PROD-00964,SKU-SAF-0964,Safety Product 964,Safety,494.37,170,238,2026-02-27T14:39:29.179653
PROD-00965,SKU-TOO-0965,Tools Product 965,Tools,450.07,180,365,2026-02-27T14:39:29.179657
PROD-00966,SKU-SAF-0966,Safety Product 966,Safety,44.19,151,440,2026-02-27T14:39:29.179659
PROD-00967,SKU-ELE-0967,Electrical Product 967,Electrical,427.67,141,213,2026-02-27T14:39:29.179663
PROD-00968,SKU-HIV-0968,HIVE Product 968,HIVE,376.67,151,499,2026-02-27T14:39:29.179666
PROD-00969,SKU-TOO-0969,Tools Product 969,Tools,379.28,137,180,2026-02-27T14:39:29.179668
PROD-00970,SKU-SAF-0970,Safety Product 970,Safety,64.14,77,157,2026-02-27T14:39:29.179670
PROD-00971,SKU-PLU-0971,Plumbing Product 971,Plumbing,442.86,69,125,2026-02-27T14:39:29.179674
PROD-00972,SKU-HIV-0972,HIVE Product 972,HIVE,264.86,124,427,2026-02-27T14:39:29.179676
PROD-00973,SKU-ELE-0973,Electrical Product 973,Electrical,253.49,89,113,2026-02-27T14:39:29.179681
PROD-00974,SKU-HIV-0974,HIVE Product 974,HIVE,157.39,59,234,2026-02-27T14:39:29.179683
PROD-00975,SKU-HIV-0975,HIVE Product 975,HIVE,493.34,107,181,2026-02-27T14:39:29.179686
PROD-00976,SKU-ELE-0976,Electrical Product 976,Electrical,440.7,57,112,2026-02-27T14:39:29.179688
PROD-00977,SKU-SAF-0977,Safety Product 977,Safety,55.45,87,288,2026-02-27T14:39:29.179690
PROD-00978,SKU-PLU-0978,Plumbing Product 978,Plumbing,203.35,108,500,2026-02-27T14:39:29.179693
PROD-00979,SKU-ELE-0979,Electrical Product 979,Electrical,375.74,106,395,2026-02-27T14:39:29.179697
PROD-00980,SKU-TOO-0980,Tools Product 980,Tools,346.96,62,177,2026-02-27T14:39:29.179699
PROD-00981,SKU-SAF-0981,Safety Product 981,Safety,391.41,50,393,2026-02-27T14:39:29.179701
PROD-00982,SKU-ELE-0982,Electrical Product 982,Electrical,377.97,161,287,2026-02-27T14:39:29.179704
PROD-00983,SKU-TOO-0983,Tools Product 983,Tools,105.29,190,485,2026-02-27T14:39:29.179706
